timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G)
1482925517.370834,0.129548,0.761724,-1.775101,1.294296,-2.088892,-1.458797,0.093485,-0.690170,-0.717583,0.597214,0.066635,0.162578
1482925517.390122,0.120568,0.784065,-1.814671,1.182020,-1.728343,-1.159606,0.085162,-0.706163,-0.702909,0.582388,0.105961,0.242689
1482925517.409439,0.117388,0.795137,-1.845721,0.406349,-1.049766,-1.037988,0.082005,-0.713959,-0.695369,0.571781,-0.040039,0.195425
1482925517.428757,0.118327,0.796157,-1.870579,0.173407,-0.847342,-0.773996,0.082572,-0.714673,-0.694568,0.603554,-0.023457,0.166816
1482925517.448044,0.115219,0.803960,-1.891260,0.565639,-1.037130,-0.642921,0.079769,-0.720109,-0.689260,0.575673,0.018529,0.164087
1482925517.467362,0.107810,0.808829,-1.910530,0.135490,-1.088395,-0.665719,0.074282,-0.723479,-0.686338,0.516925,-0.141140,0.018592
1482925517.486679,0.101951,0.808537,-1.927873,0.082636,-0.871837,-0.567944,0.070281,-0.723278,-0.686972,0.496891,-0.187859,-0.160274
1482925517.505966,0.096084,0.808816,-1.941351,-0.029277,-0.756529,-0.389950,0.066230,-0.723470,-0.687171,0.470005,-0.237027,-0.274694
1482925517.525284,0.087523,0.803783,-1.944795,-0.318477,-0.431073,-0.023887,0.060662,-0.719986,-0.691332,0.343209,-0.217135,-0.212139
1482925517.544602,0.078814,0.801516,-1.940365,0.038745,-0.255188,0.215111,0.054768,-0.718412,-0.693458,0.247652,-0.086426,-0.164630
1482925517.563889,0.073201,0.804951,-1.939520,0.173268,-0.256573,-0.103565,0.050693,-0.720796,-0.691290,0.195831,-0.009990,-0.121578
1482925517.583206,0.073802,0.806779,-1.946131,0.081021,-0.171827,-0.296239,0.051012,-0.722063,-0.689944,0.109071,0.035578,-0.076810
1482925517.602524,0.079606,0.808105,-1.956428,0.137475,-0.027531,-0.375527,0.054940,-0.722979,-0.688682,0.047300,0.054873,-0.053571
1482925517.621811,0.087355,0.813896,-1.965712,0.431659,0.059948,-0.206282,0.059908,-0.726968,-0.684053,0.023386,0.111885,-0.053987
1482925517.641129,0.091198,0.821915,-1.970516,0.343011,-0.009292,-0.119058,0.062003,-0.732451,-0.677990,0.048499,0.066983,-0.048117
1482925517.660446,0.092529,0.823042,-1.972963,-0.095191,-0.017718,-0.057417,0.062830,-0.733218,-0.677085,0.058465,-0.020136,-0.070929
1482925517.679733,0.092932,0.818929,-1.973365,-0.220586,0.007236,-0.022623,0.063381,-0.730415,-0.680056,0.050632,-0.034775,-0.086583
1482925517.699051,0.092794,0.816991,-1.972328,-0.009053,0.034433,0.061834,0.063419,-0.729090,-0.681473,0.048656,-0.007721,-0.105541
1482925517.718369,0.091285,0.818329,-1.971895,0.070499,-0.128946,-0.018959,0.062301,-0.730005,-0.680596,0.081819,-0.007556,-0.097163
1482925517.737656,0.088271,0.818419,-1.971849,-0.038797,-0.166637,0.023708,0.060244,-0.730067,-0.680715,0.083535,0.034626,-0.089553
1482925517.756973,0.085776,0.817446,-1.972001,-0.044841,-0.100879,-0.024663,0.058606,-0.729401,-0.681571,0.057535,0.084728,-0.072637
1482925517.776291,0.085955,0.817333,-1.972039,0.029301,0.050950,0.001733,0.058735,-0.729323,-0.681643,0.037202,0.123483,-0.064556
1482925517.795578,0.088060,0.819114,-1.972891,0.138625,0.084917,-0.043366,0.060055,-0.730541,-0.680222,0.054505,0.087309,-0.045348
1482925517.814896,0.090349,0.822005,-1.974358,0.162035,0.039679,-0.034359,0.061422,-0.732512,-0.677976,0.075361,0.069855,-0.026327
1482925517.834213,0.091300,0.824344,-1.975649,0.097164,-0.010851,-0.029442,0.061910,-0.734102,-0.676210,0.089202,0.044152,-0.034076
1482925517.853500,0.091681,0.826201,-1.976295,0.105565,-0.004408,-0.004869,0.062043,-0.735362,-0.674827,0.084795,0.048844,-0.032546
1482925517.872818,0.091977,0.828288,-1.976518,0.093150,0.029023,0.003429,0.062102,-0.736775,-0.673280,0.097449,0.040472,-0.067282
1482925517.892136,0.093111,0.829577,-1.976378,0.057284,0.075888,0.023823,0.062777,-0.737646,-0.672262,0.102294,0.037755,-0.068334
1482925517.911423,0.094499,0.830557,-1.975879,0.032733,0.104158,0.014895,0.063641,-0.738307,-0.671455,0.094150,0.053379,-0.031877
1482925517.930740,0.096142,0.830381,-1.975764,-0.024699,0.075493,-0.003635,0.064757,-0.738189,-0.671478,0.082109,0.047405,-0.007586
1482925517.950052,0.097045,0.830791,-1.975976,0.074918,0.014045,-0.013767,0.065334,-0.738465,-0.671119,0.081146,0.050787,0.001608
1482925517.969340,0.097136,0.833345,-1.977287,0.143979,-0.060063,-0.036242,0.065212,-0.740185,-0.669233,0.079777,0.068959,-0.008162
1482925517.988657,0.097419,0.834329,-1.978266,-0.002309,0.013721,-0.021527,0.065330,-0.740846,-0.668490,0.064341,0.070746,-0.017296
1482925518.007975,0.098237,0.833706,-1.978504,-0.031842,0.035928,-0.016920,0.065922,-0.740427,-0.668895,0.068901,0.078985,-0.016857
1482925518.027262,0.098919,0.833376,-1.978841,-0.004806,0.016294,-0.015419,0.066403,-0.740206,-0.669093,0.070911,0.072185,-0.013707
1482925518.046580,0.098469,0.832661,-1.978622,-0.057576,-0.032672,0.014119,0.066153,-0.739724,-0.669650,0.067790,0.057207,-0.005758
1482925518.065897,0.096076,0.830924,-1.977358,-0.111585,-0.103491,0.058525,0.064674,-0.738554,-0.671084,0.080643,0.041988,-0.015237
1482925518.085185,0.092263,0.829062,-1.974940,-0.110646,-0.094409,0.097782,0.062242,-0.737298,-0.672693,0.094868,0.041660,-0.057500
1482925518.104502,0.087155,0.831872,-1.972088,0.262887,-0.221052,0.056345,0.058624,-0.739194,-0.670936,0.124899,0.095479,-0.061387
1482925518.123820,0.084010,0.840860,-1.973678,0.563726,-0.214088,-0.004771,0.055954,-0.745217,-0.664469,0.080074,0.045281,-0.029711
1482925518.143106,0.082835,0.856714,-1.979678,0.990173,-0.369233,-0.250870,0.054188,-0.755695,-0.652677,0.084675,-0.006470,0.036047
1482925518.162425,0.080553,0.865206,-1.982877,0.075932,-0.098170,0.074217,0.052181,-0.761229,-0.646380,0.055155,0.109487,0.035213
1482925518.181742,0.074912,0.862117,-1.975362,-0.347431,0.027568,0.237003,0.048710,-0.759222,-0.649005,0.092827,0.069955,-0.023459
1482925518.201030,0.071989,0.851968,-1.970221,-0.628925,0.079811,0.119714,0.047364,-0.752578,-0.656796,0.097265,0.011738,-0.085797
1482925518.220346,0.070537,0.835896,-1.962672,-1.019938,0.374622,0.314703,0.047256,-0.741898,-0.668844,0.018163,-0.071789,-0.084017
1482925518.239665,0.067597,0.819672,-1.953066,-0.621498,0.001566,0.150974,0.046097,-0.730922,-0.680901,0.129794,0.081185,-0.055672
